Year	Venue   	Note   	Title	URL	Annotators 1 and 2	Complete	# Annotations	Reviewed for agreement	Comments	Justification score	Kind of task	Negative potential?	Value Totals																																																																									
													General																							Performance												Advances understanding in the field								Practical application											User rights									Principles							Additional			
2019	NeurIPS		Unified Language Model Pre-training for Natural Language Understanding and Generation	http://papers.nips.cc/paper/9464-unified-language-model-pre-training-for-natural-language-understanding-and-generation	Ravit	done				1	"Prediction, generalization"	0	1	0	0	8	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	3	0	0	6	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
																																																																																						
2019	NeurIPS		Adversarial Training for Free!	http://papers.nips.cc/paper/8597-adversarial-training-for-free	Willie	done	1			3	defense	0	1	1	5	2	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	14	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	2	0	11	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
2019	NeurIPS		Adversarial Training for Free!	http://papers.nips.cc/paper/8597-adversarial-training-for-free	Ria																																																																																	
																																																																																						
2019	NeurIPS		ViLBERT: Pretraining Task-Agnostic Visiolinguistic Representations for Vision-and-Language Tasks	http://papers.nips.cc/paper/8297-vilbert-pretraining-task-agnostic-visiolinguistic-representations-for-vision-and-language-tasks.pdf	Willie	done (old)	2			1	classification	0	2	0	9	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	5	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13			
2019	NeurIPS		ViLBERT: Pretraining Task-Agnostic Visiolinguistic Representations for Vision-and-Language Tasks	http://papers.nips.cc/paper/8297-vilbert-pretraining-task-agnostic-visiolinguistic-representations-for-vision-and-language-tasks.pdf	Dallas	done		"tried to check, but I couldn't find your final annoations for this one (numbers in the sheet I found don't match what is here)"	couldn't find Willie's annotations for this	1	classification	0	2	0	5	4	0	0	0	0	0	6	0	0	0	0	0	3	1	0	0	0	0	0	2	1	0	0	5	0	0	0	0	0	0	0	0	2	1	1	1	3	1	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
																																																																																						
2019	NeurIPS		SuperGLUE: A Stickier Benchmark for General-Purpose Language Understanding Systems	http://papers.nips.cc/paper/8589-superglue-a-stickier-benchmark-for-general-purpose-language-understanding-systems	Michelle	done	2		I may reannotate because I did this early on	1	Evaluation (new benchmark)	0	5	1	4	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0	2	0	1	0	0	3	0	2	0	0	1	4	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2019	NeurIPS		SuperGLUE: A Stickier Benchmark for General-Purpose Language Understanding Systems	http://papers.nips.cc/paper/8589-superglue-a-stickier-benchmark-for-general-purpose-language-understanding-systems	Abeba	done				1	understanding	1	6	2	6	1	0	0	0	0	0	0	1	0	0	3	0	0	0	6	0	0	0	0	0	6	0	0	1	1	0	0	2	1	0	1	0	0	2	1	1	0	6	4	7	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	1	0	0	0	0	0	0	0	0
																																																																																						
2019	NeurIPS		Defending Against Neural Fake News	http://papers.nips.cc/paper/9106-defending-against-neural-fake-news	Abeba	done	2			2	generation	2	3	0	0	0	4	0	0	0	0	1	0	1	2	2	1	2	0	0	0	0	0	1	0	1	3	0	0	1	0	0	0	0	0	2	0	0	0	1	4	0	2	0	6	0	0	1	1	2	0	1	5	3	0	0	0	0	0	1	0	0	0	6	0	1	2	0	0	0	0	0	0	0	0	0
2019	NeurIPS		Defending Against Neural Fake News	http://papers.nips.cc/paper/9106-defending-against-neural-fake-news	Michelle	done			societal need is defined as developing mechanisms to combat neural fake news. I think they could have more rigorously justified the existence of neural fake news (they justify fake news rigorously but not neural fake news) but overall I think the societal need is a huge emphasis	4	generation / application	2	2	0	0	2	4	3	0	0	0	5	1	2	4	1	1	2	0	0	0	0	0	1	0	2	4	0	1	1	0	0	0	0	0	2	0	0	6	1	3	1	5	0	5	0	0	1	1	1	3	1	11	1	0	0	0	1	0	0	5	0	2	3	0	0	5	0	0	0	0	0	0	0	1	0
																																																																																						
2019	NeurIPS	not top 12	Generalization Bounds of Stochastic Gradient Descent for Wide and Deep Neural Networks	http://papers.nips.cc/paper/9266-generalization-bounds-of-stochastic-gradient-descent-for-wide-and-deep-neural-networks.pdf	Ravit	done	1			1	Understanding	0	0	0	2	0	0	0	2	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	9	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2019	NeurIPS	not top 12	Generalization Bounds of Stochastic Gradient Descent for Wide and Deep Neural Networks	http://papers.nips.cc/paper/9266-generalization-bounds-of-stochastic-gradient-descent-for-wide-and-deep-neural-networks.pdf	Michelle																																																																																	
																																																																																						
2019	NeurIPS	not top 12	Adversarial Training and Robustness for Multiple Perturbations	http://papers.nips.cc/paper/8821-adversarial-training-and-robustness-for-multiple-perturbations.pdf	Dallas	done	1		"a nod to ""cyber-physical systems"", but only superficial"	2	"understanding, defenses"	0	5	5	18	0	34	0	3	5	0	7	0	0	0	0	3	0	0	0	0	0	0	0	0	0	7	0	0	5	0	0	1	0	0	0	0	0	2	0	6	0	4	0	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0
2019	NeurIPS	not top 12	Adversarial Training and Robustness for Multiple Perturbations	http://papers.nips.cc/paper/8821-adversarial-training-and-robustness-for-multiple-perturbations.pdf	Ria																																																																																	
																																																																																						
2019	NeurIPS	not top 12	Unlabeled Data Improves Adversarial Robustness	http://papers.nips.cc/paper/9298-unlabeled-data-improves-adversarial-robustness	Ravit	done	2			2	Defenses	0	0	0	0	1	2	0	0	0	0	0	0	7	0	0	1	4	0	1	0	0	0	0	0	8	10	0	4	0	0	0	0	2	0	1	0	1	3	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2019	NeurIPS	not top 12	Unlabeled Data Improves Adversarial Robustness	http://papers.nips.cc/paper/9298-unlabeled-data-improves-adversarial-robustness	Dallas	done		done	possibly a good candidate for quoting	1	Defenses	0	0	0	0	1	25	0	6	9	0	11	0	3	0	0	1	3	0	0	0	0	0	0	0	0	14	0	4	0	0	0	0	7	0	1	0	1	5	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
																																																																																						
2019	NeurIPS	not top 12	BIVA: A Very Deep Hierarchy of Latent Variables for Generative Modeling	http://papers.nips.cc/paper/8882-biva-a-very-deep-hierarchy-of-latent-variables-for-generative-modeling.pdf	Ravit	done	2			2	Generation	0	0	0	0	6	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	4	0	0	0	0	0	0	1	0	1	2	1	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2019	NeurIPS	not top 12	BIVA: A Very Deep Hierarchy of Latent Variables for Generative Modeling	http://papers.nips.cc/paper/8882-biva-a-very-deep-hierarchy-of-latent-variables-for-generative-modeling.pdf	Willie	done				1	Generation	0	2	0	0	4	0	5	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	12	1	0	3	2	0	0	0	5	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
																																																																																						
2018	NeurIPS		Glow: Generative Flow with Invertible 1x1 Convolutions	http://papers.nips.cc/paper/8224-glow-generative-flow-with-invertible-1x1-convolutions	Abeba	done	2			1	Generation	0	3	2	4	1	2	2	0	0	2	3	2	2	0	2	0	3	1	1	0	3	0	0	0	2	2	0	1	3	0	1	2	1	0	0	0	0	2	0	1	0	0	3	0	1	0	0	0	6	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018	NeurIPS		Glow: Generative Flow with Invertible 1x1 Convolutions	http://papers.nips.cc/paper/8224-glow-generative-flow-with-invertible-1x1-convolutions	Ria	done				2	Generation	0	4	2	8	0	3	2	0	0	0	3	1	0	0	0	0	5	0	0	0	5	0	0	0	1	2	0	2	4	0	1	2	2	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0
																																																																																						
2018	NeurIPS		Neural Ordinary Differential Equations	http://papers.nips.cc/paper/7892-neural-ordinary-differential-equations.pdf	Abeba	done	2			1	Generation	0	4	3	0	4	0	1	2	0	1	1	0	3	1	0	0	1	0	0	0	0	1	0	1	0	5	0	0	2	0	3	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2018	NeurIPS		Neural Ordinary Differential Equations	http://papers.nips.cc/paper/7892-neural-ordinary-differential-equations.pdf	Dallas	done		done		1	modeling	0	3	1	0	2	0	0	2	1	1	1	0	1	0	0	0	1	0	0	0	0	1	0	1	0	5	0	0	2	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
																																																																																						
2018	NeurIPS		Hierarchical Graph Representation Learning with Differentiable Pooling	http://papers.nips.cc/paper/7729-hierarchical-graph-representation-learning-with-differentiable-pooling.pdf	Dallas	done	2		"unusually plain example; mostly focuses on ML-specific priorities (end-to-end training, heirarchical representations), with some of the usual SOTA + flexibility thrown in"	1	Classification	0	3	1	3	8	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	4	1	0	0	0	0	0	2	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018	NeurIPS		Hierarchical Graph Representation Learning with Differentiable Pooling	http://papers.nips.cc/paper/7729-hierarchical-graph-representation-learning-with-differentiable-pooling.pdf	Michelle	done				1	Classification	0	4	1	2	5	0	0	0	0	0	2	0	0	0	0	1	0	0	2	0	0	0	0	0	0	2	0	4	1	0	0	0	0	0	2	1	0	4	3	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
																																																																																						
2018	NeurIPS		Isolating Sources of Disentanglement in Variational Autoencoders	http://papers.nips.cc/paper/7527-isolating-sources-of-disentanglement-in-variational-autoencoders	Abeba	done	2		"I found it difficult to categorize this paper as it seems to be engaged in proposing a framework for representing information that bypasses ""calssifiers"""	1	Understanding(?) Classification(?) 	0	4	2	2	0	2	0	0	0	0	2	3	4	0	0	0	0	0	1	1	0	0	0	3	1	0	0	1	2	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
2018	NeurIPS		Isolating Sources of Disentanglement in Variational Autoencoders	http://papers.nips.cc/paper/7527-isolating-sources-of-disentanglement-in-variational-autoencoders	Willie	done				1	Disentanglement	0	3	4	3	0	2	0	0	1	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
																																																																																						
2018	NeurIPS		PointCNN: Convolution On X-Transformed Points	http://papers.nips.cc/paper/7362-pointcnn-convolution-on-x-transformed-points.pdf	Ravit	done	1			1	Unsure	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	2	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018	NeurIPS		PointCNN: Convolution On X-Transformed Points	http://papers.nips.cc/paper/7362-pointcnn-convolution-on-x-transformed-points.pdf	Michelle - done but not pasted?																																																																																	
																																																																																						
2018	NeurIPS		Neural Tangent Kernel: Convergence and Generalization in Neural Networks	http://papers.nips.cc/paper/8076-neural-tangent-kernel-convergence-and-generalization-in-neural-networks	Ravit	done	2			1	Understanding	0	0	0	0	0	0	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018	NeurIPS		Neural Tangent Kernel: Convergence and Generalization in Neural Networks	http://papers.nips.cc/paper/8076-neural-tangent-kernel-convergence-and-generalization-in-neural-networks	Ria	done				1	Understanding	0	2	2	4	0	0	0	26	9	0	3	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	11	0	0	26	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
																																																																																						
2018	NeurIPS		Video-to-Video Synthesis	http://papers.nips.cc/paper/7391-video-to-video-synthesis	Ria	done	2			1	"Generation (""Video synthesis"")"	0	5	0	5	2	1	12	1	0	1	3	5	0	2	0	0	5	0	1	0	0	1	0	0	3	0	0	2	0	0	0	1	0	0	0	0	0	1	0	5	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	2	0
2018	NeurIPS		Video-to-Video Synthesis	http://papers.nips.cc/paper/7391-video-to-video-synthesis	Ravit	done			"This paper really should discuss negative potential. Their model gives the owner the power to change things in a video, e.g. replace a building with a tree. This capability could be used in many bad ways, e.g. creating fake news, falisifying evidence. "	1	Generation	0	2	0	0	3	0	8	0	0	0	3	0	0	2	1	0	0	0	1	0	0	0	0	0	3	0	0	3	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
																																																																																						
2018	NeurIPS		Learning Overparameterized Neural Networks via Stochastic Gradient Descent on Structured Data	http://papers.nips.cc/paper/8038-learning-overparameterized-neural-networks-via-stochastic-gradient-descent-on-structured-data	Willie	done	1			1	Understanding	0	0	0	7	0	0	0	6	4	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	8	0	0	0	0	0	0	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018	NeurIPS		Learning Overparameterized Neural Networks via Stochastic Gradient Descent on Structured Data	http://papers.nips.cc/paper/8038-learning-overparameterized-neural-networks-via-stochastic-gradient-descent-on-structured-data	Dallas																																																																																	
																																																																																						
2018	NeurIPS		Adversarially Robust Generalization Requires More Data	http://papers.nips.cc/paper/7749-adversarially-robust-generalization-requires-more-data	Ria	done	2		"I annotated this early on, so my methodology might be not as fine-tuned. If necessary, I can reannotate."	3	Understanding	0	0	0	18	0	42	0	19	0	0	10	1	1	0	0	0	0	0	0	0	1	0	2	0	1	14	4	2	0	0	0	10	0	0	0	1	0	0	0	6	0	16	0	1	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0	0
2018	NeurIPS		Adversarially Robust Generalization Requires More Data	http://papers.nips.cc/paper/7749-adversarially-robust-generalization-requires-more-data	Willie	done				2	Understanding	0	0	3	19	7	39	0	6	7	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0	2	0	0	0	0	10	3	0	0	1	10	0	0	0	1	0	1	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0
																																																																																						
2018	NeurIPS		How Does Batch Normalization Help Optimization?	http://papers.nips.cc/paper/7515-how-does-batch-normalization-help-optimization.pdf	Ria	done	2			1	Understanding	0	0	0	3	0	1	0	7	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	5	4	0	2	3	0	0	32	2	4	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
2018	NeurIPS		How Does Batch Normalization Help Optimization?	http://papers.nips.cc/paper/7515-how-does-batch-normalization-help-optimization.pdf	Abeba	done				1	understanding	0	0	0	2	0	1	0	3	2	0	2	1	4	1	0	0	1	0	1	0	2	0	1	0	6	0	0	0	0	0	0	0	0	0	6	5	1	1	0	1	0	15	4	3	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4
																																																																																						
2018	NeurIPS		Adversarial Logit Pairing	https://arxiv.org/abs/1803.06373	Ravit	done	2			2	Defenses	0	0	0	0	0	2	0	0	1	0	0	0	4	0	0	2	6	0	0	0	0	0	0	0	2	4	0	6	0	0	0	0	0	0	3	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
